booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts,flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,is_duration_anomaly,first_name,last_name,age,gender,booking_lead_time_days
B1264,P1432,263.0,2026-04-15 11:37:36.951,CONFIRMED,12A,d2eaa1f0d671e6fe921ad536c4ac241d35c79cd91442d83e8012f0dc3d9402cb,8599.61,2.0,True,SJ097,SpiceJet,BOM,CCU,2026-04-20 02:37:41.702,2026-04-20 05:27:41.702,170.0,False,False,Sai,C***,69,F,4.6250549884259256
B1265,P1928,237.0,2025-08-06 11:37:36.951,PENDING,28F,9042ffc6235420bc16844f9582e7d5fdc82f072ba166f1db543ce1b1c8521315,,,,UK203,Vistara,BLR,HYD,2026-04-20 04:12:41.703,2026-04-20 05:24:41.703,72.0,False,False,Shaurya,A***,12,M,256.6910272222222
B1266,P1995,236.0,2026-01-16 11:37:36.951,CONFIRMED,27F,73908b01d924b10c68b3844ae60834c81ea6cb86ca144d7cad49b075d3f4c45b,14431.32,1.0,False,UK093,Vistara,HYD,CCU,2026-04-20 04:31:41.702,2026-04-20 05:21:41.702,50.0,False,False,Arjun,V***,18,F,93.7042216550926
B1267,P1099,248.0,2025-05-21 11:37:36.951,CANCELLED,32A,eb44b7a5311fd8e71596b4925d7e6fbc8df8a35a38634283e5f8d904b1699a60,16308.98,2.0,True,AI205,Air India,BLR,BOM,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,108.0,False,False,Vivaan,A***,71,F,333.65908277777777
B1268,P1657,290.0,2026-01-16 11:37:36.951,INVALID,12A,3cff8374d208d71751698ccb6dc8b34774088e29be8970311727463ad5ef5538,13289.27,1.0,False,AI102,Air India,CCU,BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,291.0,False,False,Sai,K***,8,F,93.5278327662037
B1269,P1008,277.0,2025-09-06 11:37:36.951,CONFIRMED,4C,8739a392d975ad68d40e3505b336a8ecac430bc2aed3b5b6348321f6de0d3703,21299.7,2.0,True,6F046,IndiGo,DEL,BLR,2026-04-20 01:27:41.701,2026-04-20 05:08:41.701,221.0,False,False,Kavya,P***,75,M,225.57644386574074
B1270,P1573,259.0,2025-06-02 11:37:36.951,UNKNOWN,22E,5cfcbbb44314e2ad5a8778bdb200f9fb146db654372473549fb07012ee96d3cd,,,,SJ017,SpiceJet,DEL,MAA,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,123.0,False,False,Ishaan,S***,40,F,321.6389438657407
B1271,P1696,266.0,2025-10-20 11:37:36.951,PENDING,28B,d8ba4d5d252f7b48c9bd83043b496aeaac83a708891e7ebdf750da7ddc68d280,12211.33,1.0,False,6F156,IndiGo,MAA,BOM,2026-04-20 02:23:41.703,2026-04-20 04:57:41.703,154.0,False,False,Riya,S***,27,M,181.61533277777778
B1272,P1028,262.0,2025-07-18 11:37:36.951,PENDING,19A,640500d978ddaa98d31fb112c1563d1f47258c81e6d0d7a162ac0537fecdd92e,30432.86,4.0,True,AI068,Air India,BOM,BLR,2026-04-20 02:48:41.702,2026-04-20 04:48:42.000,120.00496666666666,False,False,Aadhya,M***,59,F,275.6326938773148
B1273,P1892,244.0,2025-06-05 11:37:36.951,UNKNOWN,28B,069b2c7abe450ba5f6ba863da4de7bb0be1c05c94659d3fdafc3737d63063116,9142.12,2.0,True,AI150,Air India,BOM,DEL,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,47.0,False,False,Aadhya,M***,75,F,318.6764438888889
B1274,P1113,241.0,2025-10-15 11:37:36.951,PENDING,20D,df9df1cea85fc191751add8bf025303f021ea73c73043298127f23ad838899e5,8582.34,1.0,False,UK008,Vistara,CCU,BLR,2026-04-20 03:57:41.701,2026-04-20 04:34:41.701,37.0,False,False,Anika,P***,41,F,186.6806105324074
B1275,P1461,291.0,2025-07-11 11:37:36.951,PENDING,18F,d7881e02ec5c14d4da7f2f97908c12ffbf840118b6daed488ed58ba998da7649,,,,6F166,IndiGo,BOM,CCU,2026-04-20 00:03:41.703,2026-04-20 04:33:41.703,270.0,False,False,Reyansh,V***,1,M,282.51811055555555
B1276,P1920,272.0,2025-07-15 11:37:36.951,CONFIRMED,1A,00e170dec3f39461ba6e53903b1a87e14b35bb0045d7c7ee93433766342ea30c,9396.07,1.0,False,6F177,IndiGo,HYD,MAA,2026-04-20 02:03:41.703,2026-04-20 04:25:41.703,142.0,False,False,Reyansh,A***,44,F,278.60144388888887
B1277,P1142,261.0,2026-01-19 11:37:36.951,PENDING,12E,142f5cb76d1edde195fade290aba8156708b312316962f5d0a3e56055eeb8f84,,,,AI196,Air India,MAA,HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,93.0,False,False,Saanvi,N***,51,F,90.63547166666667
B1278,P1389,258.0,2025-08-09 11:37:36.951,CONFIRMED,5B,0003f77c12cdd762db1e56e7388f6e55d4f470dde0fd0fff165f6a225af5a1d8,,,,SJ191,SpiceJet,BLR,BOM,2026-04-20 03:01:41.703,2026-04-20 04:23:41.703,82.0,False,False,Muhammad,C***,58,M,253.64172166666668
B1279,P1631,289.0,2025-05-10 11:37:36.951,UNKNOWN,28C,4190b8c35d5ceac4714eb7bccae04e43d3117777859b9a066afa24d4ab7a358b,5467.05,1.0,False,6F019,IndiGo,BLR,BOM,2026-04-20 00:19:41.701,2026-04-20 04:14:41.701,235.0,False,False,Muhammad,D***,36,F,344.5292216435185
B1280,P1681,281.0,2026-04-12 11:37:36.951,CONFIRMED,33B,217ef94d41a61ab6813b69152cfbd41bc74aa4cc0f5b43bf31084b9f90a8aae0,,,,AI226,UNKNOWN,BLR,HYD,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,169.0,False,False,Anika,A***,10,M,7.570888333333333
B1281,P1156,284.0,2026-01-21 11:37:36.951,CANCELLED,4A,348a1a78e838501bc087d402690b132808681aa324a4061ba1ad587aa40a0dd4,4413.8,1.0,False,SJ207,SpiceJet,DEL,CCU,2026-04-20 00:52:41.703,2026-04-20 04:05:41.703,193.0,False,False,Reyansh,M***,28,M,88.55213833333333
B1282,P1334,276.0,2025-12-30 11:37:36.951,CANCELLED,8B,d81e45c4922a75eafd7cccd66cf3090d7395e6f2428eba05c09fa39f4d4db8c3,,,,AI009,UNKNOWN,DEL,CCU,2026-04-20 01:31:41.701,2026-04-20 04:05:41.701,154.0,False,False,Myra,I***,32,M,110.57922164351852
B1283,P1860,249.0,2025-05-08 11:37:36.951,INVALID,29D,9ab4808a0aee5a554d381ff56321cbe1de32ec0d2bdb07d711686286906705a0,8606.06,2.0,True,AI103,Air India,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,38.0,False,False,Sara,C***,44,M,346.6590827662037
B1284,P1259,280.0,2026-02-22 11:37:36.951,CANCELLED,25F,d6f10f5ff45f64005c91a2e9d84f106266c47ff2cc49ee2dad080dec2fd6ed92,12706.73,2.0,True,SJ127,SpiceJet,BOM,DEL,2026-04-20 01:21:41.702,2026-04-20 03:58:41.702,157.0,False,False,Reyansh,P***,37,M,56.57227721064815
B1285,P1081,260.0,2026-03-26 11:37:36.951,CANCELLED,25B,1b57d26efecdc40edf4402903798fb8de4dd784962f81b55d7a5e48c0844f02e,1207.32,1.0,False,UK188,Vistara,MAA,BLR,2026-04-20 02:55:41.703,2026-04-20 03:44:41.703,49.0,False,False,Kavya,G***,78,M,24.637555
B1286,P1753,293.0,2025-09-25 11:37:36.951,INVALID,33B,59f5bf71fe37d7561f05eb4b1a9af6972df9e68eec49fa180acea12cfe16281d,,,,6F010,IndiGo,DEL,BLR,2026-04-19 23:53:41.701,2026-04-20 03:44:41.701,231.0,True,False,Diya,R***,82,F,206.51116608796298
B1287,P1440,257.0,2025-12-13 11:37:36.951,CANCELLED,5F,665cda5ea3706bcc0ca32c7d2959902df3591c2456a0ff3e6ae508fec1030cf5,22303.69,2.0,True,SJ098,SpiceJet,HYD,MAA,2026-04-20 03:02:41.702,2026-04-20 03:37:41.702,35.0,False,False,Reyansh,C***,57,M,127.64241609953704
B1288,P1944,283.0,2025-12-11 11:37:36.951,PENDING,18C,0a453657a8991145cbe32f1f76df08a0570cd50e031b17bc2b44db73088651e9,9254.89,2.0,True,6F058,IndiGo,BOM,CCU,2026-04-20 01:04:41.701,2026-04-20 03:33:41.701,149.0,False,False,Riya,G***,10,M,129.56047164351853
B1289,P1171,264.0,2026-03-23 11:37:36.951,PENDING,24F,912e5deff48e328c894dab139ca72303380d8f75d8abc97c7ea9ab4a724ad764,12016.99,2.0,True,SJ030,SpiceJet,DEL,HYD,2026-04-20 02:36:41.701,2026-04-20 03:19:41.701,43.0,False,False,Ishaan,B***,62,M,27.624360532407408
B1290,P1230,292.0,2025-07-26 11:37:36.951,CANCELLED,16F,959dbab753b9827301f1f2199c20e783c7bc6b510be6fe3ba0958148ad357305,13471.57,1.0,False,UK175,Vistara,BLR,BOM,2026-04-19 23:56:41.703,2026-04-20 03:18:41.703,202.0,True,False,Kavya,M***,20,F,267.51324944444445
B1291,P1719,286.0,2026-04-01 11:37:36.951,PENDING,28E,b64d80e52b6b05a4821654bf5a15b4a93a383119bf62b33e4f092198d3f2e4c2,4129.39,1.0,False,SJ108,SpiceJet,BLR,HYD,2026-04-20 00:40:41.702,2026-04-20 03:16:41.702,156.0,False,False,Shaurya,G***,1,F,18.543804988425926
B1292,P1074,308.0,2025-08-03 11:37:36.951,CONFIRMED,7C,ef61e9a15b7fa058cdcb16caf7ab9720db6601182780d4a470deaa62dfd33d02,22109.52,2.0,True,6F075,IndiGo,BOM,CCU,2026-04-19 22:20:41.702,2026-04-20 03:02:41.702,282.0,True,False,Riya,P***,34,F,259.4465827662037
B1293,P1269,279.0,2025-08-31 11:37:36.951,CONFIRMED,25F,aa7a8ba3800b824b2eb32963e014c1d07ca3ed3bb053694f00c0346839f9afc8,6227.3,1.0,False,UK222,Vistara,BOM,CCU,2026-04-20 01:22:41.704,2026-04-20 02:57:41.704,95.0,False,False,Aarav,V***,33,M,231.57297167824072
B1295,P1625,316.0,2025-12-29 11:37:36.951,CANCELLED,14B,0c9373278df71e25bf24ca7c6fd8aa868a1ccd4a6329eff914ab1a0ff2ed3c0c,,,,AI096,Air India,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,298.0,True,False,Riya,P***,61,F,111.42436054398148
B1296,P1061,282.0,2025-12-23 11:37:36.951,CANCELLED,1B,691c9626fab47ae57ab071d8836c3b5a4a7af7aa16dbd9a3fda00141fcaca533,,,,AI216,Air India,BOM,CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,84.0,False,False,Sai,G***,78,M,117.56463833333333
B1297,P1873,288.0,2026-01-23 11:37:36.951,PENDING,8A,a7e1c411aee0eef48fe48259fe764e4575082ba99893ff74767304d64e620479,,,,6F193,IndiGo,BOM,MAA,2026-04-20 00:34:41.703,2026-04-20 02:32:41.703,118.0,False,False,Shaurya,R***,40,M,86.53963833333334
B1298,P1319,302.0,2026-01-02 11:37:36.951,PENDING,6C,f5d1b416901ecc2a9cdb5e41a18fcda3ee8437851598045b096bfbe27b9b0960,,,,SJ194,SpiceJet,CCU,DEL,2026-04-19 22:46:41.703,2026-04-20 02:31:41.703,225.0,True,False,Kavya,C***,35,M,107.46463833333334
B1299,P1101,309.0,2025-09-11 11:37:36.951,CONFIRMED,16F,9f205c3059639765c686d642af0473c9001920ac1a10ca06540adcc82316106c,8842.93,1.0,False,SJ020,SpiceJet,BLR,BOM,2026-04-19 22:18:41.701,2026-04-20 02:27:41.701,249.0,True,False,Shaurya,A***,88,F,220.44519386574075
B1300,P1428,298.0,2025-06-14 11:37:36.951,PENDING,21C,4437ed6e1810562f1a485ad92f698682f821d62d6043b85e437cd2282f90f5e2,,,,6F070,IndiGo,HYD,DEL,2026-04-19 23:23:41.701,2026-04-20 02:24:41.701,181.0,True,False,Ishaan,M***,16,M,309.4903327546296
B1301,P1873,278.0,2025-09-03 11:37:36.951,CONFIRMED,12A,71fc6b978e64cb415c70d1f09318dfa5c0b84000abbd268c193bd4a0e84dbfef,14671.03,1.0,False,AI051,Air India,MAA,BLR,2026-04-20 01:27:41.701,2026-04-20 02:22:41.701,55.0,False,False,Shaurya,R***,40,M,228.57644386574074
B1302,P1721,312.0,2025-12-27 11:37:36.951,PENDING,3D,9d5ca609c2e118896874c0c7e485fe65402a293b9d0fb96d90373167bdd925db,24221.91,3.0,True,UK219,Vistara,BOM,HYD,2026-04-19 22:03:41.704,2026-04-20 02:21:41.704,258.0,True,False,Kavya,K***,45,M,113.4347772337963
B1303,P1953,303.0,2025-12-13 11:37:36.951,CONFIRMED,20A,7ed0701a6a9964e4905cd1f4a5aaca561163bfb34a90732f52fa37c55867e48e,19672.949999999997,2.0,True,AI235,Air India,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,207.0,True,False,Kavya,I***,73,F,127.46394390046297
B1304,P1254,317.0,2025-12-13 11:37:36.951,INVALID,18E,d24807292258b02955c494b16a77288609e896f2fcd4234b34d83792de4a2abf,,,,6F022,IndiGo,MAA,BLR,2026-04-19 21:46:41.701,2026-04-20 02:05:41.701,259.0,True,False,Muhammad,K***,2,F,127.42297164351852
B1305,P1531,305.0,2025-09-28 11:37:36.951,PENDING,13C,49ba46c5e75f0440225e3c35ed0823e9274a56a9f43842994b566dde445a8538,13844.39,1.0,False,SJ114,SpiceJet,HYD,DEL,2026-04-19 22:42:41.702,2026-04-20 02:02:41.702,200.0,True,False,Reyansh,S***,59,M,203.46186054398146
B1306,P1569,300.0,2025-12-01 11:37:36.951,CONFIRMED,30A,9b40efdd02edca7473aeb886cba65ea6c74fdb2aa98b60f806a7f3228783e7ab,9753.04,1.0,False,SJ076,SpiceJet,DEL,MAA,2026-04-19 23:01:41.701,2026-04-20 02:02:41.701,181.0,True,False,Muhammad,N***,17,M,139.47505497685185
B1307,P1111,314.0,2026-01-26 11:37:36.951,PENDING,32E,51c9538f633e0462ab84a7ea98c14e614540d1630ae6d2df61a0acde5151bcc6,26271.33,2.0,True,UK227,Vistara,BOM,HYD,2026-04-19 21:57:41.704,2026-04-20 01:47:41.704,230.0,True,False,Krishna,S***,33,F,83.43061056712962
B1308,P1984,295.0,2025-07-22 11:37:36.951,CANCELLED,30D,497a0fa9fba2d1280cfd2f12fad59b7eb54d3afbc35d5a64bc3ed8b7aef3af7d,21710.67,2.0,True,UK135,Vistara,HYD,DEL,2026-04-19 23:50:41.702,2026-04-20 01:43:41.702,113.0,True,False,Ishaan,S***,85,F,271.5090827662037
B1309,P1312,294.0,2025-05-06 11:37:36.951,CONFIRMED,30F,e43563330de40c32ef1c68480d5ee3251c5c9779ca1e8928a7b73db04744be15,,,,AI234,Air India,BOM,MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,104.0,True,False,Sara,V***,28,F,348.50908278935185
B1310,P1997,323.0,2025-08-20 11:37:36.951,PENDING,5D,d73e460424314a38bc3d9e1ba275bba74adee5f58c8deab42c832668a923a90f,7370.22,1.0,False,6F113,IndiGo,BOM,CCU,2026-04-19 21:04:41.702,2026-04-20 01:30:41.702,266.0,True,False,Aadhya,R***,72,F,242.3938049884259
B1311,P1460,329.0,2025-11-16 11:37:36.951,PENDING,9D,24a2dd5953d1fa34355527aeb0dd35d470d1060340cab5f2971e3030ef9f0439,,,,SJ206,SpiceJet,DEL,CCU,2026-04-19 20:43:41.703,2026-04-20 01:21:41.703,278.0,True,False,Kavya,P***,58,M,154.37922166666667
B1312,P1707,299.0,2026-03-29 11:37:36.951,UNKNOWN,6E,c4d086169a7507466fa9a0170c1ef43a998d39e8bc6fa17768c7bf6cf40a8d9d,,,,AI015,Air India,BLR,CCU,2026-04-19 23:21:41.701,2026-04-20 01:15:41.701,114.0,True,False,Saanvi,D***,3,M,21.48894386574074
B1313,P1886,315.0,2025-05-16 11:37:36.951,CANCELLED,33E,38525d5c1f8ae9daa42012c12652dcdf4d63630a0d58eba63bc665b7a221160f,,,,6F260,UNKNOWN,CCU,DEL,2026-04-19 21:51:41.702,2026-04-20 01:14:41.702,203.0,True,False,Diya,P***,53,M,338.4264438773148
B1314,P1461,297.0,2025-04-28 11:37:36.951,CONFIRMED,19C,cdb6154d11533ac954c23a4d154796979cc4a5b7d60f91520abc6f594fba8d88,7529.51,2.0,True,AI061,Air India,BOM,CCU,2026-04-19 23:31:41.701,2026-04-20 01:02:41.701,91.0,True,False,Reyansh,V***,1,M,356.4958883101852
B1315,P1864,318.0,2026-03-26 11:37:36.951,PENDING,9C,20f9a1e0516eaf24a765a21919da90f20aad47b46ace74e6d5be7b7da9415a4c,,,,6F237,IndiGo,HYD,MAA,2026-04-19 21:41:41.704,2026-04-20 00:44:41.704,183.0,True,False,Anika,S***,84,M,24.419499456018517
B1316,P1091,310.0,2026-01-06 11:37:36.951,PENDING,27C,67689abdb8d7f1671df44d1c1b2335d3702407f3630fca8e1a76cdb3bf7b81db,11302.63,1.0,False,SJ099,UNKNOWN,MAA,BLR,2026-04-19 22:14:41.702,2026-04-20 00:34:41.702,140.0,True,False,Ira,S***,89,F,103.44241609953704
B1317,P1051,306.0,2026-02-24 11:37:36.951,CANCELLED,21F,b47a852f240a516728aaaeb14873a2927205700d95c4da048247e39dd0f1cc34,33282.71,3.0,True,SJ146,SpiceJet,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,True,False,Aadhya,C***,9,F,54.45838832175926
B1318,P1804,306.0,2025-05-23 11:37:36.951,CANCELLED,29B,15967d729aecdf5d62e44a8158776aa5f8ecf737f558e9b1d19e37c85d2c2c46,4594.77,1.0,False,SJ146,SpiceJet,HYD,BLR,2026-04-19 22:37:41.702,2026-04-20 00:33:41.702,116.0,True,False,Muhammad,B***,42,F,331.45838832175923
B1319,P1519,335.0,2025-05-04 11:37:36.951,CONFIRMED,4C,2f8d45159232b3190193d9f908f3dd5d182bb4dbb58182ee12406e500b62870f,5359.26,1.0,False,6F071,IndiGo,DEL,CCU,2026-04-19 20:18:41.702,2026-04-20 00:31:41.702,253.0,True,False,Aditya,V***,12,M,350.36186054398144
B1320,P1811,296.0,2025-08-13 11:37:36.951,PENDING,6C,2c9c503922f39989c14c6d5f58d6e6a826b54e57ab22c8a9331993a883824896,22159.09,2.0,True,6F272,UNKNOWN,HYD,MAA,2026-04-19 23:35:41.702,2026-04-20 00:22:41.702,47.0,True,False,Muhammad, ***,12,F,249.49866609953702
B1321,P1097,301.0,2026-02-12 11:37:36.951,PENDING,13A,6d2700a38d548513d5d0ca91e1ac682b174cb085fb3680f46139fd0b9613d58c,,,,SJ029,UNKNOWN,HYD,DEL,2026-04-19 22:55:41.701,2026-04-20 00:22:41.701,87.0,True,False,Shaurya,M***,65,M,66.47088831018519
B1322,P1235,328.0,2025-07-27 11:37:36.951,CONFIRMED,6E,e6f8b77cf283486d859b3a72e376eeee65d0064cdad2a37f79bc70267f948c60,,,,UK084,Vistara,MAA,DEL,2026-04-19 20:44:41.702,2026-04-20 00:20:41.702,216.0,True,False,Arjun,G***,19,F,266.379916099537
B1323,P1900,304.0,2026-02-06 11:37:36.951,CONFIRMED,14D,1d2dd6c7e3ab38d00785c31ae05386bbb6605995875102adcc8a371c6cf869f1,,,,SJ048,SpiceJet,MAA,BLR,2026-04-19 22:43:41.701,2026-04-20 00:19:41.701,96.0,True,False,Riya,I***,40,F,72.46255497685185
B1324,P1373,321.0,2026-02-04 11:37:36.951,CANCELLED,33B,ff1d9f0c94ac5410586489c3245eea7af7455e922e25679dcc50c44067c3a244,7543.0,2.0,True,AI108,Air India,BLR,CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,165.0,True,False,Sara,P***,14,F,74.41324943287037
B1325,P1580,342.0,2025-08-11 11:37:36.951,CANCELLED,3B,b257d1364fcf468633589cde9eb81fe6276764a57e545f89722fac49db4f5333,4503.45,1.0,False,SJ134,SpiceJet,BOM,CCU,2026-04-19 19:58:41.702,2026-04-20 00:15:41.702,257.0,True,False,Krishna,I***,29,M,251.34797165509258
B1326,P1926,319.0,2025-10-31 11:37:36.951,CONFIRMED,14F,4928a4597bf9ff72a5a3fa88ff2423bb7075bc093b51575a755d0186168290ed,,,,UK146,Vistara,BOM,MAA,2026-04-19 21:40:41.703,2026-04-20 00:08:41.703,148.0,True,False,Krishna,I***,84,M,170.418805
B1327,P1556,331.0,2025-09-24 11:37:36.951,CONFIRMED,26C,24e7d2bed5401e51e8ebe2749da434a80e5164ab1c118de30d712d266fa16b5e,13822.99,1.0,False,SJ036,SpiceJet,DEL,HYD,2026-04-19 20:24:41.701,2026-04-19 23:54:41.701,210.0,False,False,Myra,G***,42,F,207.36602719907407
B1328,P1648,334.0,2025-11-01 11:37:36.951,PENDING,33B,fbcc49740bee69b724038cfb0b5597ccb0b82ec9ead2b16720bd6009754116ac,,,,6F202,IndiGo,HYD,BLR,2026-04-19 20:18:41.703,2026-04-19 23:48:41.703,210.0,False,False,Arjun,A***,12,M,169.36186055555555
B1329,P1233,307.0,2026-02-13 11:37:36.951,CONFIRMED,22C,04c2df7e3055c5ddab5a0ad2b02c6a0ecb3436439ef25ae6cb6ea152d8e6b1e4,6401.38,1.0,False,UK041,Vistara,HYD,MAA,2026-04-19 22:37:41.701,2026-04-19 23:44:41.701,67.0,False,False,Ishaan,A***,19,M,65.45838831018519
B1330,P1031,311.0,2025-12-06 11:37:36.951,CONFIRMED,23A,7c74a634ab87bfc462069759fb332a5e466c96897bd959963f9edb2b2d2b7c3b,,,,6F078,IndiGo,BOM,CCU,2026-04-19 22:04:41.702,2026-04-19 23:37:41.702,93.0,False,False,Shaurya,P***,80,M,134.43547165509258
B1331,P1288,352.0,2025-07-03 11:37:36.951,PENDING,22C,7bedfb6edbc97683219eccb567679abc4ed46f84a38d9212dcd511571e87b599,7131.5,1.0,False,AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,292.0,False,False,Riya,K***,33,M,290.2951938773148
B1332,P1637,327.0,2026-01-15 11:37:36.951,CONFIRMED,7D,aa7917807af2a7bb98f8291f4f9bfca0a2e65893a9f63d6d4aadc64ee14320ac,4183.32,1.0,False,UK159,Vistara,CCU,BLR,2026-04-19 20:45:41.703,2026-04-19 23:32:41.703,167.0,False,False,Aditya,N***,49,M,94.38061055555556
B1333,P1578,330.0,2025-09-06 11:37:36.951,CANCELLED,12B,ada839a2b3566f17b03e8a1dc6b8a6249e847b38fa9bb505c387e08941fc8649,4610.9,2.0,True,UK044,Vistara,BLR,BOM,2026-04-19 20:31:41.701,2026-04-19 23:29:41.701,178.0,False,False,Shaurya,S***,66,M,225.3708883101852
B1334,P1541,332.0,2025-09-27 11:37:36.951,CANCELLED,6F,df12b11e26da7102c9ccf76f8e59eae9736f9183884919eb689f3ce72706fe4f,,,,6F176,IndiGo,CCU,DEL,2026-04-19 20:23:42.000,2026-04-19 23:23:42.000,180.0,False,False,Sai,B***,78,M,204.36533621527775
B1335,P1113,359.0,2026-02-11 11:37:36.951,PENDING,4A,7758641bcfcffae1e55dbe649f9ef33c8b88d79bc2babdbb9536e3ded50a827c,,,,SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,286.0,False,False,Anika,P***,41,F,67.287555
B1336,P1203,324.0,2025-07-03 11:37:36.951,CONFIRMED,22A,5b7194549b8c5ab6e06833b76fcf2f62671d5bc90885002dff070c1606831c73,,,,6F112,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,136.0,False,False,Aadhya,N***,54,M,290.39102721064813
B1337,P1028,325.0,2025-10-20 11:37:36.951,INVALID,4C,1ac2ca0335d18dd35cf8da74f9c76a9da22397e6ee4bc2ccf7cd7cf2f630f08f,,,,6F246,IndiGo,HYD,DEL,2026-04-19 21:00:41.702,2026-04-19 23:16:41.702,136.0,False,False,Aadhya,M***,59,F,181.39102721064816
B1338,P1642,345.0,2026-02-21 11:37:36.951,CANCELLED,14C,175731475f81e69af76659bbb90c1a11d411ad3f7cc29f996109cf5ebd5d3732,,,,6F014,IndiGo,DEL,MAA,2026-04-19 19:42:41.701,2026-04-19 23:15:41.701,213.0,False,False,Shaurya,B***,54,F,57.33686053240741
B1339,P1473,341.0,2025-09-17 11:37:36.951,CANCELLED,28A,d0f7fe6b13e7e6502c640dec58da60e4b01cd8f1ae844bb4d645b0c802814917,,,,AI237,Air India,BOM,CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,195.0,False,False,Vivaan,S***,35,M,214.34797167824073
B1340,P1696,339.0,2025-12-14 11:37:36.951,CANCELLED,12E,ccb113f060388251508881d01ebdd156e80fe0a254da084785869dec07a8aa26,,,,6F003,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,187.0,False,False,Riya,S***,27,M,126.35352718749999
B1341,P1252,340.0,2025-07-04 11:37:36.951,CONFIRMED,5A,bbd80c064ee67cd3a897cbfa48e9cabf4788c98f4ad671f4478b330d22d4628a,9263.24,2.0,True,6F249,IndiGo,HYD,BOM,2026-04-19 20:06:41.700,2026-04-19 23:13:41.700,187.0,False,False,Aadhya,A***,16,M,289.3535271875
B1342,P1797,364.0,2025-04-29 11:37:36.951,CONFIRMED,4A,33a3535b78b20f63ff2601a6af70e10621d94b69d7844ec1ec46dcfc3de97ea8,19003.28,3.0,True,UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,286.0,False,False,Anika,J***,50,F,355.28130500000003
B1343,P1904,357.0,2026-03-08 11:37:36.951,CONFIRMED,9F,6ca5b32549694f5923a252c69398f758016fa376c6beb02a86116068943f8f3c,,,,SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,276.0,False,False,Shaurya,J***,66,F,42.288249444444446
B1344,P1921,366.0,2026-03-28 11:37:36.951,CONFIRMED,1D,07f0bc71fd91a31bd86aebed71ff496567cd5205eb33a364f404a24c4dedd824,,,,SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,286.0,False,False,Ishaan,C***,5,M,22.27783278935185
B1345,P1385,356.0,2025-06-06 11:37:36.951,CANCELLED,1A,a5daf2e8f4531a6f1870b75a01a6cc68e36171c4d79f3e980b8c210b3a39de34,,,,UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,264.0,False,False,Reyansh,D***,63,F,317.28963832175924
B1346,P1061,343.0,2025-06-07 11:37:36.951,PENDING,30E,681f904ad52c424e8d850a2477dec185a37dcd8ffce5580717fab9a856e473e6,,,,AI071,Air India,BOM,MAA,2026-04-19 19:55:41.702,2026-04-19 22:58:41.702,183.0,False,False,Sai,G***,78,M,316.3458883217592
B1347,P1514,347.0,2026-02-07 11:37:36.951,PENDING,22A,00a66261287c6861c29bcc4dd2e8bf6119b35af4dd906b0e02d9cf3a7b401e87,12000.54,1.0,False,6F271,UNKNOWN,HYD,MAA,2026-04-19 19:33:41.702,2026-04-19 22:52:41.702,199.0,False,False,Aditya,K***,82,M,71.33061054398148
B1348,P1429,320.0,2025-06-05 11:37:36.951,CANCELLED,27E,5f301b0ba7ccb4f5738f6cd33c6d0b2c7317fd7c3bb93d3f0d099f2a1e12f612,,,,SJ015,SpiceJet,BOM,CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,72.0,False,False,Aadhya,P***,61,F,318.41880497685185
