booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts
B1797,P1515,768.0,2025-06-03 11:37:36.952,CANCELLED,1A,eea73527e427e74aa79e60b8884456a3a517f9d59ce7b7b8d774cae0e0b4198e,,,
B1798,P1089,772.0,2025-05-16 11:37:36.952,CONFIRMED,23E,9c71f9d3a6e780e79d360d616348fe272d3e537e49bab8068cf40013d6ab04d3,14793.78,2.0,True
B1799,P1452,766.0,2026-02-05 11:37:36.952,PENDING,16E,6bf15e3f33b925a335606a3f9cc3a8ca22a6a97aee7599432dd968133d716345,,,
B1800,P1059,790.0,2025-08-22 11:37:36.952,PENDING,7F,eef52c1399aedc9a0c59664725cae3b046b594615a0160dcd904b485b78e0246,4478.56,1.0,False
B1801,P1310,808.0,2026-04-14 11:37:36.952,PENDING,34F,2137a0d6eb13d49ad96fd4d2057c59000a1a3b5e24e1f688c05f746feab81733,,,
B1802,P1527,788.0,2025-06-30 11:37:36.952,INVALID,16B,54ef2484bfb7d6fcd9c07e7406715d71ccf8e7676066f0c2ce34a41873c103c6,2072.55,1.0,False
B1803,P1226,805.0,2026-02-21 11:37:36.952,CONFIRMED,24F,3c71fb9d6c85ef2d0b970be13d1e8c3d49d7cdbb3c5a482bda256bec2c96ed52,5663.2,1.0,False
B1804,P1473,799.0,2025-11-12 11:37:36.952,CONFIRMED,1F,516fa95af3ca4c7b4bab79741cbf204d847ccf30c100dc5a5ac9f2d781da663e,9496.04,1.0,False
B1805,P1977,781.0,2025-10-26 11:37:36.952,CONFIRMED,14B,56d5c7476d10e16412dd57f2a6e0c1be1067f48d4b502f9a6ba39e110fa30d92,0.0,1.0,False
B1806,P1540,780.0,2025-08-02 11:37:36.952,CANCELLED,17A,b6e51833d26c78a53bb09873a7edda69d8a2039f6507341a66251cceb8507474,14488.78,1.0,False
B1807,P1662,784.0,2025-06-28 11:37:36.952,CANCELLED,12C,e37166d7121c8d90f38e15c5d648e97f2423389910b4e31391a53eeaaad549a2,1759.8,1.0,False
B1808,P1756,815.0,2026-01-26 11:37:36.952,PENDING,3B,24f75f7198e41855863afbee5d7465be7050a2bcec2413b7b425d5bfd08c7355,,,
B1809,P1781,787.0,2026-04-09 11:37:36.952,PENDING,13B,4568afa34a4cb48fdc7ec77f9022dbc77e8db95c1ab3c337e0d302ee780a24b7,2114.98,1.0,False
B1810,P1078,822.0,2026-03-20 11:37:36.952,CONFIRMED,34B,703372582d619254cec03f93a7f2c0ccbd7c2504a9714dec129d45a21765482b,,,
B1811,P1432,817.0,2026-04-04 11:37:36.952,CANCELLED,25A,d65fda1865faf86bea04d8907bf8bd48610c6d74daf9aa08322341c35138eb23,9625.29,1.0,False
B1812,P1800,789.0,2026-01-06 11:37:36.952,CANCELLED,8A,eb85d00ee61f47fb3564718e09ca5c549282c6b366ebc3c3b4d9103eaf0f5431,1736.99,1.0,False
B1813,P1152,791.0,2025-04-21 11:37:36.952,INVALID,9D,5b4553e334b63a708f2ef02f87c86d2f2449422c944a5781b0861b4b073ab75b,,,
B1814,P1788,823.0,2025-06-22 11:37:36.952,CONFIRMED,26C,65e8422d839596f942c9cf2923fb31cee842641790c8d4e3ea3710d5d7571349,9940.19,2.0,True
B1815,P1400,795.0,2025-05-01 11:37:36.952,PENDING,3C,2484c5616cc9fb06c16949a02384f853845691b6b9ac16c887c8f541caeb4eac,6355.84,2.0,True
B1816,P1278,809.0,2025-06-21 11:37:36.952,PENDING,20F,cce67ae025959daaa0c33441e12d74ab330c519a30fcca05bce886d7ea18481c,4762.94,2.0,True
B1817,P1056,793.0,2025-06-07 11:37:36.952,PENDING,28D,ed6179e2a5466ef6f12a6b58e42f42ce65cb0ee40f629a71866e3e4a7a7980f0,19018.62,2.0,True
B1818,P1976,785.0,2025-11-07 11:37:36.952,CONFIRMED,26B,e77286a7fc8c0918f3b11f1bcae191b56ddb149fc16ce1ca86cce608f8b6b052,4317.72,1.0,False
B1819,P1185,812.0,2026-01-19 11:37:36.952,CONFIRMED,21E,89253e839728ffee2e752cee367b1737c78c3c351d747362ebe526f49c2bc456,,,
B1820,P1397,794.0,2025-12-01 11:37:36.952,PENDING,18E,c02bc93ead6158f637fcbcc9d2144ce70812bb1ca39829eae4a6173900020523,22474.87,2.0,True
B1821,P1604,828.0,2025-11-27 11:37:36.952,PENDING,1C,09b389447f89b57019429810e1e088ce198adccd799bb24afb7965b182d774e8,5390.05,3.0,True
B1822,P1787,807.0,2026-01-05 11:37:36.952,CANCELLED,17D,c6659e6f9a3ce2ac3115dc3fb14ff4a84a6a4cc2b655de3284209fddf9ac3721,7545.61,1.0,False
B1823,P1157,786.0,2025-11-26 11:37:36.952,CANCELLED,19E,784d546f628723ab8cede91b1f5b4eba2c57f3c353f83f691a7c6607fd17cd6e,7854.23,1.0,False
B1824,P1786,816.0,2026-04-15 11:37:36.952,PENDING,9B,e97d0383fe86aa5a71c3fd254e9a3288f576fc0bee8368e4eaec167a8161fd93,10599.9,1.0,False
B1825,P1692,818.0,2025-05-17 11:37:36.952,PENDING,5E,0740083a652c7a97a06c3ab11e0fe7040bc071c8344bc8b42c4c90d6fc6d18a9,5950.28,1.0,False
B1826,P1358,837.0,2025-07-11 11:37:36.952,CANCELLED,19A,4c069f6064232614bfdb5f56f69f4aa8fa6d3f963a922ba58730372999c23134,5128.12,1.0,False
B1827,P1439,832.0,2025-06-23 11:37:36.952,PENDING,20D,c47053969b849f627f55640a32d82cc9f0693392291375fdb07ce53158502ef4,26463.98,2.0,True
B1828,P1588,836.0,2025-05-18 11:37:36.952,CANCELLED,25B,05e9db9f9ff03e2a2a9ec835c7a51d0b9595d2b8852881398433552022e8bfbf,9418.44,1.0,False
B1829,P1465,814.0,2026-01-15 11:37:36.952,CANCELLED,4E,c5d2ffbfa44190105efb7952e53df0bfa89db4ebe2d88838dbd6eb2a0bd96b00,4847.06,1.0,False
B1830,P1662,821.0,2026-04-15 11:37:36.952,CANCELLED,23C,f0c2ba88726e4eb0106ed1769552ea0178774ea9d26ee5b000f02f9f36b94c21,12651.33,1.0,False
B1831,P1445,806.0,2026-02-05 11:37:36.952,CONFIRMED,21C,344f7c8a5ee6580c479b9e69db5ad6b0ce3fcfc7656b04fc5d07ca44c18c6d44,25995.510000000002,2.0,True
B1832,P1749,797.0,2025-06-17 11:37:36.952,CONFIRMED,4D,67e813b76bf33d2cd58239f3abf0784efd7a07801aa0652df8f4ff7f35b0b3b2,11197.41,1.0,False
B1833,P1800,810.0,2025-06-07 11:37:36.952,PENDING,27D,1c6fae528078b8d04499bd24209a1a204af3c9dcf7e0dfb44a2201db281dd9c3,5872.19,1.0,False
B1834,P1742,802.0,2025-08-14 11:37:36.952,CANCELLED,33E,7c0ccb54f288e13cfa4534f3269ca13348ead6fba5f00837ce8c928fa7616a9c,7570.53,1.0,False
B1835,P1487,834.0,2026-02-07 11:37:36.952,CONFIRMED,2E,c8af127b0eb2192ae8f3a73131db1c8db99a468f23d9cf41852cd0562fe61007,,,
B1836,P1529,825.0,2025-09-23 11:37:36.952,PENDING,13A,82f32974bca2d4fed02d75f755a21d9b0ad46b742ede29223d7e4a085083de89,,,
B1837,P1072,804.0,2025-10-31 11:37:36.952,PENDING,22F,0962aea689fc9ad53d09c7ba2738d67eda7b38187e82e123922240d0437dc85f,39342.91,3.0,True
B1838,P1928,811.0,2025-06-12 11:37:36.952,PENDING,18F,377808e9942f148dec5b307b1dbce7e5e6e27c5fc3a5f6272965dcf7383b384c,,,
B1839,P1927,827.0,2025-05-09 11:37:36.952,PENDING,9C,5c66d8c55ac02fd8ec93332a65fd949da3d29e2daa61a6b993feac65106cc95e,16796.17,2.0,True
B1840,P1700,835.0,2025-04-19 11:37:36.952,PENDING,34A,6758aefbb2a1b57b92147501d34141cb9f6f64773dddad4fd7c753c7f29fb6cf,7085.2,1.0,False
B1841,P1949,820.0,2025-10-24 11:37:36.952,CANCELLED,1E,505d5425c20f90d91f883a3622ae450e687a71ad48de2f163e5a90f8d65d2456,,,
B1842,P1016,819.0,2026-02-17 11:37:36.952,PENDING,3B,0b5e9c32c5343b69bccd337b1204a3b59d52f1dc621b25bb56003d37e1d816e2,9813.82,2.0,True
B1843,P1530,826.0,2025-08-15 11:37:36.952,CANCELLED,23E,3cebec895481e8b32f60008adb5dc4d794e0d6b6ee967d0684988eb4a2dd6c5b,5648.049999999999,2.0,True
B1844,P1730,813.0,2025-11-26 11:37:36.952,CONFIRMED,3B,a5d7e81e999cd29c3d51e0c563741d6c9d9370ef32d33762c2fa97e5e3b78c7e,7078.61,2.0,True
B1845,P1325,845.0,2026-03-05 11:37:36.952,PENDING,24A,40f7815268ab7d7fda89afa9a9ef5bb077e49dc4886580a90b708fd4b2da4f44,3147.85,1.0,False
B1846,P1994,841.0,2025-08-30 11:37:36.952,CONFIRMED,34F,27c8d3755ffe5fd70acd7ea613de660ceda3ab1e5c337a5f8f8c6bcca4cac6eb,8100.01,1.0,False
B1847,P1631,839.0,2026-04-06 11:37:36.952,CANCELLED,11B,fca14ef5201992db163bc7e53ce027457a75f9ea59e5f456c7f86a0001305afb,10999.02,1.0,False
B1848,P1612,824.0,2025-05-19 11:37:36.952,CANCELLED,30D,38b3d62ea2d2db3341bf3c055050d0ea58d521bd6e3a0e3c17a89d03cfb48e6f,6682.0,2.0,True
B1849,P1545,852.0,2025-06-24 11:37:36.952,INVALID,12E,c4f43529edcaf4d8b5c2c09c58e04c69ddd3bf0a28efd9ba4327a3609cb97391,,,
B1850,P1595,847.0,2025-04-21 11:37:36.952,PENDING,33B,86678ea921584c027e48545b56c11aa5ecd5fea456e618cddcd30c2708bd4d9d,22212.88,2.0,True
B1851,P1920,857.0,2025-11-26 11:37:36.952,PENDING,2D,8b82eab6b4545a9a6f3ce201ef0e5dde52a08e208fd5e10f400db5f7b65a54aa,,,
B1852,P1707,851.0,2025-08-09 11:37:36.952,CONFIRMED,33E,6ad9b8fd28ffccf49264adcda3ecb143ce25f7b48adabc0ed75c102a092edb82,2491.83,1.0,False
B1853,P1841,863.0,2025-05-05 11:37:36.952,CONFIRMED,18F,ed731eeabf504aa10d6d7d327a6d5be609de648cb002985abaa9040ddcc9bff3,8948.88,1.0,False
B1854,P1201,831.0,2025-08-10 11:37:36.952,CONFIRMED,29D,7f617c35090f09028d7fd7015b67c7d4a4709ec89b1cdd84daa18c87d0deabf4,33343.83,4.0,True
B1855,P1343,838.0,2026-01-04 11:37:36.952,PENDING,3D,2b7ce9c324d52a6c5fc08bb0cfcac7f9816668ec37ddf7a7ef0883d8b7f8f6ea,21909.6,2.0,True
B1856,P1852,830.0,2025-05-04 11:37:36.952,PENDING,4E,73ed2bc7916b9ce95651b90bf6e6fe2b653aeeee536b7c03c50e52bf4991f4ed,25660.08,2.0,True
B1857,P1522,868.0,2026-03-07 11:37:36.952,PENDING,17E,1b269821155b17291f92bdd734f545935af8af2f82b4c42c875efd668db9cc8d,17650.920000000002,2.0,True
B1858,P1858,865.0,2025-11-25 11:37:36.952,UNKNOWN,10B,b05d5077011bcebecc862f56e36eb5d0e0856eb5548584b618df051c19a90347,,,
B1859,P1399,840.0,2025-11-11 11:37:36.952,PENDING,7B,73f723ba52ae0d3def30fa7a8c53b1e062c7295e54563625df4ea63cd5a39121,,,
B1860,P1217,861.0,2025-08-01 11:37:36.952,UNKNOWN,3A,af827a01b509e6ae6a924b8c8248cd3985d8d4d012c66a515cb38f31148661ca,9531.5,2.0,True
B1861,P1444,858.0,2025-10-15 11:37:36.952,CONFIRMED,25E,cadf4859991b0f08442c71f2f384c565ba41d42f47e6a2099121b491b131f9bd,9044.04,1.0,False
B1862,P1764,829.0,2025-10-05 11:37:36.952,PENDING,21A,0ba639f080c17c05c618e5dff5b7ec481deb94860b1c5d9bcd4fd319fb6edaa6,,,
B1863,P1221,833.0,2026-02-12 11:37:36.952,CONFIRMED,22C,2c8b1e3f7745d80a59e09e896ec39f63a1452f2e803e1b07b82ea68ccd3f5f69,22928.67,2.0,True
B1864,P1382,860.0,2025-09-27 11:37:36.952,CANCELLED,22C,9a98890c43ab6d738ba30badad60d43096ad8b32afeb38e1ee6902b5352d6937,10081.04,1.0,False
B1865,P1880,844.0,2025-07-28 11:37:36.952,CANCELLED,15E,a20234a1879c3ba2a996acbfbe358ab884213bb023dcf78a63076012dc87e306,11740.51,1.0,False
B1866,P1591,874.0,2026-01-28 11:37:36.952,CONFIRMED,7A,ee7a801ac64c206dabd8579ff009fe2a9e990d3c698b16569372474fe2984461,4987.99,1.0,False
B1867,P1006,848.0,2025-11-23 11:37:36.952,CONFIRMED,13D,e1185cbe1d9a066e6c2e0b935e9ceed0f6bd08569ce6001414a074215e8ededf,8158.17,1.0,False
B1868,P1271,843.0,2026-04-10 11:37:36.952,CANCELLED,29E,5c8f3466e8ea9194db8744fbccacfa8711c17d627bcd9723497fc7864ae74401,,,
B1869,P1738,864.0,2026-02-04 11:37:36.952,CONFIRMED,19C,bda456f6e93a598740fb7b630dc7636793ac21f202d3dbd2287b936b351b0852,21553.27,2.0,True
B1870,P1015,881.0,2025-04-25 11:37:36.952,CANCELLED,5D,6e6bfc99c9c06272fd6378ecc1b4af1e8ab8b57a5524bb6248ecaf46876a77dc,,,
B1871,P1423,862.0,2025-10-04 11:37:36.952,CANCELLED,23E,8f2d93a86434f0def24ea2a06c76636e0bbc41de6fe1a88c2143d7afa22f93b7,,,
B1872,P1523,842.0,2025-07-09 11:37:36.952,PENDING,26E,ac7314a3b694827e2f648d18570799cba02ddfc3700b602fee0bb90411f10e97,14817.12,3.0,True
B1873,P1802,846.0,2025-04-25 11:37:36.952,CONFIRMED,11B,78407459f2eae92cf3544db8bd6c6fc917fcebcd234c1e9099c8f17516842dce,32289.57,3.0,True
B1874,P1752,875.0,2026-01-26 11:37:36.952,CONFIRMED,16E,33264ded1e73cec888d060fb2951bf3209a08f1826cf0059a2f1756eaaea7233,24444.489999999998,3.0,True
B1875,P1020,872.0,2025-06-17 11:37:36.952,PENDING,17D,7f34b31b8a74481bf12da0beaccb126ddb2985bb71709ab94dabb4c0851618e2,0.0,1.0,False
B1876,P1689,849.0,2025-06-14 11:37:36.952,CANCELLED,18F,d46918b121864fe1d6475b1b7b41c0a5e2870bd2bce4258cc20fc79b41377638,11290.32,1.0,False
B1877,P1938,885.0,2025-11-09 11:37:36.952,CONFIRMED,33F,bf9a2e549016485b25ef1f546187d1350218216a92cda5d73d26c5a64cf5f96c,,,
B1878,P1227,856.0,2025-12-31 11:37:36.952,PENDING,31D,3a0d7f7bf9b7fd49d1254c7ffa7a8ca8285af77e35f123cb3d4eeb1090ef8d1d,14778.71,1.0,False
B1879,P1784,867.0,2025-12-03 11:37:36.952,PENDING,9E,e336afc8c867ecf662d9676b57a53700875ecb00670b7236efe2204a46de346f,4682.98,1.0,False
B1880,P1287,876.0,2026-03-08 11:37:36.952,CONFIRMED,2E,f733bf22e57fdd068c0819c6abfbab3538c9b83e40e0486990711f0b25e064ac,11737.0,1.0,False
B1881,P1808,853.0,2025-08-26 11:37:36.952,PENDING,8E,d531397d9fe9a36a3cb9b9d3b56ce64abd6bc0151dc94f7cbfce2d5cb559eaca,,,
B1882,P1133,892.0,2025-10-17 11:37:36.952,CANCELLED,18B,f0c17e6da411e7eb81e177e067248b7817ce7303bf6eb2839dbb16ac1b4408b7,,,
B1883,P1983,887.0,2025-11-17 11:37:36.952,PENDING,5B,dc092e5edf81fcf5f21a9a13af148522047904a8516e244bb95fc8fb11d688a5,7691.33,2.0,True
B1884,P1282,882.0,2025-08-31 11:37:36.952,CANCELLED,31D,973ea6687da71a9d2244d1d762f7f5262e8ebd380c5d7b7fa9b0a1475985318c,,,
B1885,P1403,869.0,2025-08-10 11:37:36.952,CANCELLED,11B,66ecf7c3c34fc56dd0fe5a6681798f2b7c24150761ceeb25c37cbb3e8c507703,9992.33,1.0,False
B1886,P1664,854.0,2026-02-12 11:37:36.952,INVALID,9D,28348146ccf5c99964be8b53234eedf2a7b16fae16ccaf708bf98135a2a8fe99,,,
B1887,P1065,855.0,2026-03-09 11:37:36.952,PENDING,23F,a54ee7925788a1c30e4925ef22e3b1a9f84e4aea85f4a997369f215b8b039489,9312.51,1.0,False
B1888,P1648,850.0,2025-12-25 11:37:36.952,CANCELLED,25C,e554f9bfa63b49d1f535b40af1abc4290d353ccb3315e69c4875a4f99a127f9f,14913.74,2.0,True
B1889,P1603,870.0,2026-02-24 11:37:36.952,CANCELLED,22C,f06a372de876e39ea3164ce26084361443445fad66167e692936e7eb07f85257,,,
B1890,P1436,859.0,2025-08-30 11:37:36.952,PENDING,12E,e2d2253611ec2328f01eac75c8b5d4af8584da56e137d35a89c4e74b2d3c5dd4,13732.45,1.0,False
B1891,P1828,880.0,2026-01-26 11:37:36.952,CANCELLED,18D,97bdea92636d5c1aeb0b23123b3f173b513dab40a934994e337246684fa47581,4194.57,2.0,True
B1892,P1933,873.0,2025-08-24 11:37:36.952,PENDING,17F,c80b48758f08213c9f7b9be3bd957fe1d5eca34bbeb6e8bfe5bd2e584176408e,,,
B1893,P1258,896.0,2025-08-02 11:37:36.952,CONFIRMED,19A,dce988fc36c97786f0fc3b069228618eb2420b0965db97906f37ac93fc1a3dba,,,
B1894,P1979,866.0,2026-02-24 11:37:36.952,CANCELLED,4F,89f338cd7fc52c23e84a27fddf1c233389587c06e516f993a6033154c72ae091,,,
B1895,P1965,897.0,2025-10-05 11:37:36.952,CANCELLED,14E,3b5d797dc6c17d09db569f2242a00fca8e5d34b25e335a1665f323fbb328caa8,54031.62,5.0,True
B1896,P1102,884.0,2025-11-30 11:37:36.952,PENDING,11F,57f1fcd062d63a5d12f7874f05ea90ad23813c191d2f2ab614e51557cf02a60e,0.0,1.0,False
B1897,P1992,891.0,2025-11-01 11:37:36.952,PENDING,26F,59a836c80d8c90a4cd29c0d93202e9a7d6c187043c01b566cfba8a85edddf695,16995.309999999998,2.0,True
B1898,P1566,877.0,2025-10-03 11:37:36.952,PENDING,10D,f7d1380547c9d577e69eb8a7d1edb50d6973bcaa4535ae98f18e802b0a151d9e,5718.04,1.0,False
B1899,P1768,905.0,2025-09-28 11:37:36.952,PENDING,4B,e36862a918bfca92278dcc483d3665d714088f018b189fe916893724eafd1d98,3146.15,1.0,False
B1900,P1100,871.0,2025-10-06 11:37:36.952,CANCELLED,11C,5bad9f4cf190e7d61a742438f82d2b7759f8584caed15c7103d75ab6b32b6d3b,1212.98,1.0,False
B1901,P1197,894.0,2025-04-25 11:37:36.952,CONFIRMED,21A,d4225f77ec76d7c60efce2e0eb6d461d37d327536a519919395faef3dd2ce074,10787.49,1.0,False
B1902,P1812,889.0,2026-02-08 11:37:36.952,CONFIRMED,14F,1decbd29cfbe2544f50a6070121d96dbb55f881b2b4b7a1e9bcc8aae2f08bb11,,,
B1903,P1225,903.0,2025-11-06 11:37:36.952,CONFIRMED,9B,36d8ef2746e29dab52bf55c36173580d8bb10664e96e98729b3649b8c1401126,,,
B1904,P1942,878.0,2025-07-01 11:37:36.952,CONFIRMED,8B,40b1d023f363963c390ef67140adc12ce53e5038567bd953a8ab5aa1610625cc,5769.34,1.0,False
B1905,P1462,901.0,2026-02-13 11:37:36.952,PENDING,24B,207c5dfb1d81736ef00dc4bc3e321bd8cc7a54a516bf30ea11db2c1b13cc3235,,,
B1906,P1236,879.0,2025-08-11 11:37:36.952,CANCELLED,22B,8737dfca2fe6c8d5a5d070b0a16e7e86fd385774e03ba79d603cebed3cfe3b8f,11037.65,1.0,False
B1907,P1025,919.0,2026-01-14 11:37:36.952,CANCELLED,1B,4b432f17b1d3823095a26a8f2d2aa31fa1084c6f25ef951eadedcddbb286a7c5,5451.44,1.0,False
B1908,P1120,886.0,2025-08-09 11:37:36.952,CANCELLED,23B,8dcf010d1dd8b21d6807588366a216a71d2be91bb625a3b81bae0b6011c150dd,10746.849999999999,2.0,True
B1909,P1909,911.0,2025-11-14 11:37:36.952,PENDING,31B,4f16c5f08f75eb483866cb2bb9554d0d45b2fc50a558250cdf1217aeebb73980,,,
B1910,P1505,883.0,2025-06-10 11:37:36.952,CANCELLED,5C,3c1e2f0fc3d3e5c3dacc196badc9c7b3a59e66dcd2bc7af43c6dc0f11dcdb80e,21554.05,2.0,True
B1911,P1181,895.0,2025-05-29 11:37:36.952,PENDING,27C,e266325a3fbbbd69e3f36ec300857d03a5aca171ff36982a0028309f98f2788c,,,
B1912,P1710,888.0,2025-09-09 11:37:36.952,CANCELLED,19D,e151b2ebbb00d413ee6ee08609ac2cff3665f869a439a2b7e9be7805b107418e,6279.57,1.0,False
B1913,P1813,913.0,2025-05-24 11:37:36.952,CONFIRMED,27B,d2182e3232c2e2891fa851f071796fe3105f6c1cf1d8adbba3e2cc8ccea9b05a,15295.38,2.0,True
B1914,P1766,890.0,2025-10-19 11:37:36.952,PENDING,20A,3d35368ba6389c44a4a75c2c68c31bd8a1254c57801c25da8ff9f6ad80ebf0e1,5079.38,1.0,False
B1915,P1633,893.0,2025-06-03 11:37:36.952,CANCELLED,18B,f2f8ab60b89747c0245612f970c2f3bd61aad47358a87c15e55de1e2b1374e03,1162.01,1.0,False
B1916,P1542,898.0,2025-10-30 11:37:36.952,CONFIRMED,7D,b0838bc2349b3e1a6d3e5dd073f856532d8e78d60305e3249583345d849c063f,3156.86,1.0,False
B1917,P1983,902.0,2025-08-03 11:37:36.952,INVALID,27A,c629fc15abbd896a201732100ec4f57944be5dad6346603193edbab631c4fd24,,,
B1918,P1314,902.0,2025-10-07 11:37:36.952,CONFIRMED,2B,1356acc909e9194b24a9ae3ae464cb0fca1de55de2ad5dea0cc412668b7df4ff,4095.5699999999997,2.0,True
B1919,P1990,921.0,2026-03-17 11:37:36.952,PENDING,7C,51188cf53682052244474353c096fe5b409c265b60eacc1279844f05e3348c5d,,,
B1920,P1796,916.0,2025-05-11 11:37:36.952,PENDING,14A,b311ced7623ee79c2a4e036eb15cc0bf555cfb3d2f163f66953cc75dc45d0eab,,,
B1921,P1617,906.0,2025-04-24 11:37:36.952,CANCELLED,21F,cf13262d5ae355fb8981183d0ef1732d0825789eb6fa858ebec60952fb423a85,9627.04,1.0,False
B1922,P1735,908.0,2025-05-14 11:37:36.952,CONFIRMED,7D,3c6b7e635f83b45f68ba0019fb418c4ad02f7b0efdbb6b804585487ae0ce13a9,19566.92,2.0,True
B1923,P1272,932.0,2025-11-28 11:37:36.952,CANCELLED,33F,60d169d9b1d515c0f31f465ed1088df92b75a7bf6921c1521441da53ae726911,8467.53,2.0,True
B1924,P1909,930.0,2025-05-04 11:37:36.952,CANCELLED,27D,3a228e031196fcb39cb52e835eddb41133243e3b6bdc65e246d1e4548a5239ae,4739.01,1.0,False
B1925,P1231,918.0,2025-04-20 11:37:36.952,CONFIRMED,7D,0fe0322e7f3fd942550f8341d2ba9976a5c5ae35a0fb9a4908c9fc3c579959ef,29535.22,3.0,True
B1926,P1419,907.0,2025-11-27 11:37:36.952,CANCELLED,18F,57d4b60c1075ce04830307f52aae8dc06b431592def85c0e5c4fb5aceee1b0df,,,
B1927,P1767,924.0,2026-01-28 11:37:36.952,PENDING,27D,360e4cde1c73981c5818cbc44417f8afe02bf02caa6966e923d05fc56b5e6dc2,,,
B1928,P1441,925.0,2026-01-23 11:37:36.952,CANCELLED,6F,22f7d67dfc129df114e0893d8be0fcdef54bd94b26e740813a164268ebf442d2,6983.66,1.0,False
B1929,P1495,925.0,2025-11-05 11:37:36.952,CONFIRMED,6A,82a0755f38b853c2a0397820c2e8e748a7d3f2f4882608f0301399c324e332ba,,,
B1930,P1023,904.0,2025-12-16 11:37:36.952,PENDING,3B,479132795205a60d545ffbdc684e584123876f960e7c001323b37469ba2ab302,1625.9,2.0,True
B1931,P1108,899.0,2025-09-26 11:37:36.952,PENDING,16C,fb70900ab05e0264026042946bb44015c906573fe233d642dd9263a3376e828f,10011.51,1.0,False
B1932,P1702,928.0,2025-12-28 11:37:36.952,CANCELLED,4B,20177912a4b87913a816fe5073ba60299df6e4c88101a4ddc0bb0de952ba2b34,8636.39,2.0,True
B1933,P1501,914.0,2025-05-28 11:37:36.952,CANCELLED,7B,538d1b80eb257af055ca01e5b46a62f3065761c986fa6fa9853b620a678bab93,,,
B1934,P1858,900.0,2026-04-12 11:37:36.952,PENDING,9F,fe8da665f70f1cf9e63c874cc6e4c177314b86bc53dd6b27754acd07ca7396ef,10978.81,1.0,False
B1935,P1024,910.0,2026-04-13 11:37:36.952,CANCELLED,6C,2437d254afcc829e485d3158d3c46b5865f42df49396e241c7f2657bdb007a36,,,
B1936,P1186,939.0,2026-01-11 11:37:36.952,CONFIRMED,14D,055ef86c67a7545e5462821ea3fff7b2215b0e94ea6df58822177a8874f44981,11286.73,2.0,True
B1937,P1287,912.0,2026-02-19 11:37:36.952,CANCELLED,16E,e86a0d4b95087ef9ff2c55adc58db9195fdba5b20d0684ad4e3f105b9b52c7a0,6825.66,1.0,False
B1938,P1627,927.0,2026-04-07 11:37:36.952,CANCELLED,19B,1b76c24e008d12dec15f623e1ae8908c59cc28d3a846a6c78f1054d0c32e0a3c,12242.79,1.0,False
B1939,P1337,920.0,2025-07-22 11:37:36.952,PENDING,22B,a1ceb7db9a8f4d37f2d0d06d9889b758b552af377527083d00ab64704af34f03,41153.630000000005,4.0,True
B1940,P1877,909.0,2025-06-25 11:37:36.952,CANCELLED,17C,3dfe21b4717b273160e2ed0a859525fc0e946e3141f3a469c31f238336fcb019,18574.85,2.0,True
B1941,P1913,917.0,2025-06-13 11:37:36.952,CANCELLED,19D,297150fdc26a5809499a6f8f3a566b54890a441ab45ce52f760a066f8705419c,1551.73,1.0,False
B1942,P1036,941.0,2025-07-18 11:37:36.952,CANCELLED,23D,52c23117d0b6483f68891ad16809fa2425d6600c4b1402b23fedc2f0899bf746,1755.58,1.0,False
B1943,P1793,915.0,2026-03-13 11:37:36.952,CONFIRMED,7E,2afc19eb30e33dfbb415b9d2d13e46bd169b1d437a59d2047d8c6e563a493a0f,14420.98,2.0,True
B1944,P1136,948.0,2025-07-20 11:37:36.952,CANCELLED,10B,0503ddbdc7954fc90f237dcceeba2e2b11793f11b81532dc71c758c2614a7dea,12698.08,2.0,True
B1945,P1507,943.0,2025-11-03 11:37:36.952,CONFIRMED,24A,102be45dae9fa99573c9335ff2c5cd17f08f9889d522936e5f3a8708bd50a244,,,
B1946,P1226,933.0,2026-03-30 11:37:36.952,CONFIRMED,15A,9831fdc174faf57f891613747c613ee153595ff24600447cd1f4b5d255464891,11196.94,1.0,False
B1947,P1319,937.0,2025-10-22 11:37:36.952,CONFIRMED,1A,8f8a317db0cdc0d183958349917aa7a953ad8073e8544e900adbc68edbbc728e,2186.2,1.0,False
B1948,P1839,935.0,2025-05-19 11:37:36.952,CONFIRMED,10A,89e8c4f2714c9d00fcd15d35f409a7e3bc050a0d2fb9deda448778b8d1e26184,14449.69,2.0,True
B1949,P1915,955.0,2025-05-16 11:37:36.952,PENDING,15B,78da5f3f104150a22d1bc3fe0248e0b2382e6718a94c4937455d5cbe59090c77,14360.11,2.0,True
B1950,P1181,922.0,2025-06-15 11:37:36.952,CONFIRMED,21B,59abd1abe2875e045d6c7c4caa930e3b3779acc9c8316b6a09b529c9b932ad71,,,
B1951,P1873,922.0,2026-03-18 11:37:36.952,CANCELLED,3F,220ac90c194efac7748272fa109833ad402eb36862d397ca84dbf76c15b013c0,12831.14,1.0,False
B1952,P1085,949.0,2025-10-18 11:37:36.952,CONFIRMED,2C,dfcf5f4a11d157bbb3b62d5016c7150f7183911f83415b09c63851486f3e6da1,10237.24,1.0,False
